codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento,status_localizacao_site,observacoes_localizacao_site,data_validacao_site
4201307,Araquari,SC,Santa Catarina,52079,False,https://www.araquari.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4201406,Araranguá,SC,Santa Catarina,76611,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ararangua.sc.gov.br/, https://ararangua.sc.gov.br/, https://www.prefeitura.ararangua.sc.gov.br/, https://prefeitura.ararangua.sc.gov.br/",2026-05-21
4201950,Balneário Arroio do Silva,SC,Santa Catarina,17786,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.balnearioarroiodosilva.sc.gov.br/, https://balnearioarroiodosilva.sc.gov.br/, https://www.prefeitura.balnearioarroiodosilva.sc.gov.br/, https://prefeitura.balnearioarroiodosilva.sc.gov.br/",2026-05-21
4202057,Balneário Barra do Sul,SC,Santa Catarina,16953,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.balneariobarradosul.sc.gov.br/, https://balneariobarradosul.sc.gov.br/, https://www.prefeitura.balneariobarradosul.sc.gov.br/, https://prefeitura.balneariobarradosul.sc.gov.br/",2026-05-21
4202008,Balneário Camboriú,SC,Santa Catarina,151674,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.balneariocamboriu.sc.gov.br/, https://balneariocamboriu.sc.gov.br/, https://www.prefeitura.balneariocamboriu.sc.gov.br/, https://prefeitura.balneariocamboriu.sc.gov.br/",2026-05-21
4202073,Balneário Gaivota,SC,Santa Catarina,17986,False,https://www.balneariogaivota.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4212809,Balneário Piçarras,SC,Santa Catarina,30593,False,https://www.balneariopicarras.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4220000,Balneário Rincão,SC,Santa Catarina,17697,False,https://www.balneariorincao.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4202107,Barra Velha,SC,Santa Catarina,52860,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.barravelha.sc.gov.br/, https://barravelha.sc.gov.br/, https://www.prefeitura.barravelha.sc.gov.br/, https://prefeitura.barravelha.sc.gov.br/",2026-05-21
4202305,Biguaçu,SC,Santa Catarina,83756,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.biguacu.sc.gov.br/, https://biguacu.sc.gov.br/, https://www.prefeitura.biguacu.sc.gov.br/, https://prefeitura.biguacu.sc.gov.br/",2026-05-21
4202404,Blumenau,SC,Santa Catarina,385558,False,https://www.blumenau.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4202453,Bombinhas,SC,Santa Catarina,28738,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.bombinhas.sc.gov.br/, https://bombinhas.sc.gov.br/, https://www.prefeitura.bombinhas.sc.gov.br/, https://prefeitura.bombinhas.sc.gov.br/",2026-05-21
4202800,Braço do Norte,SC,Santa Catarina,35985,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.bracodonorte.sc.gov.br/, https://bracodonorte.sc.gov.br/, https://www.prefeitura.bracodonorte.sc.gov.br/, https://prefeitura.bracodonorte.sc.gov.br/",2026-05-21
4202909,Brusque,SC,Santa Catarina,155307,False,https://www.brusque.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4203204,Camboriú,SC,Santa Catarina,117324,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.camboriu.sc.gov.br/, https://camboriu.sc.gov.br/, https://www.prefeitura.camboriu.sc.gov.br/, https://prefeitura.camboriu.sc.gov.br/",2026-05-21
4203600,Campos Novos,SC,Santa Catarina,39049,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.camposnovos.sc.gov.br/, https://camposnovos.sc.gov.br/, https://www.prefeitura.camposnovos.sc.gov.br/, https://prefeitura.camposnovos.sc.gov.br/",2026-05-21
4203808,Canoinhas,SC,Santa Catarina,56948,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.canoinhas.sc.gov.br/, https://canoinhas.sc.gov.br/, https://www.prefeitura.canoinhas.sc.gov.br/, https://prefeitura.canoinhas.sc.gov.br/",2026-05-21
4203907,Capinzal,SC,Santa Catarina,24414,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.capinzal.sc.gov.br/, https://capinzal.sc.gov.br/, https://www.prefeitura.capinzal.sc.gov.br/, https://prefeitura.capinzal.sc.gov.br/",2026-05-21
4203956,Capivari de Baixo,SC,Santa Catarina,25015,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.capivaridebaixo.sc.gov.br/, https://capivaridebaixo.sc.gov.br/, https://www.prefeitura.capivaridebaixo.sc.gov.br/, https://prefeitura.capivaridebaixo.sc.gov.br/",2026-05-21
4203006,Caçador,SC,Santa Catarina,76298,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.cacador.sc.gov.br/, https://cacador.sc.gov.br/, https://www.prefeitura.cacador.sc.gov.br/, https://prefeitura.cacador.sc.gov.br/",2026-05-21
4204202,Chapecó,SC,Santa Catarina,282648,False,https://www.chapeco.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4204251,Cocal do Sul,SC,Santa Catarina,18106,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.cocaldosul.sc.gov.br/, https://cocaldosul.sc.gov.br/, https://www.prefeitura.cocaldosul.sc.gov.br/, https://prefeitura.cocaldosul.sc.gov.br/",2026-05-21
4204301,Concórdia,SC,Santa Catarina,87206,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.concordia.sc.gov.br/, https://concordia.sc.gov.br/, https://www.prefeitura.concordia.sc.gov.br/, https://prefeitura.concordia.sc.gov.br/",2026-05-21
4204558,Correia Pinto,SC,Santa Catarina,16253,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.correiapinto.sc.gov.br/, https://correiapinto.sc.gov.br/, https://www.prefeitura.correiapinto.sc.gov.br/, https://prefeitura.correiapinto.sc.gov.br/",2026-05-21
4204509,Corupá,SC,Santa Catarina,15912,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.corupa.sc.gov.br/, https://corupa.sc.gov.br/, https://www.prefeitura.corupa.sc.gov.br/, https://prefeitura.corupa.sc.gov.br/",2026-05-21
4204608,Criciúma,SC,Santa Catarina,227438,False,https://www.criciuma.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4204806,Curitibanos,SC,Santa Catarina,41741,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.curitibanos.sc.gov.br/, https://curitibanos.sc.gov.br/, https://www.prefeitura.curitibanos.sc.gov.br/, https://prefeitura.curitibanos.sc.gov.br/",2026-05-21
4205001,Dionísio Cerqueira,SC,Santa Catarina,15316,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.dionisiocerqueira.sc.gov.br/, https://dionisiocerqueira.sc.gov.br/, https://www.prefeitura.dionisiocerqueira.sc.gov.br/, https://prefeitura.dionisiocerqueira.sc.gov.br/",2026-05-21
4205407,Florianópolis,SC,Santa Catarina,587486,True,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.florianopolis.sc.gov.br/, https://florianopolis.sc.gov.br/, https://www.prefeitura.florianopolis.sc.gov.br/, https://prefeitura.florianopolis.sc.gov.br/",2026-05-21
4205456,Forquilhinha,SC,Santa Catarina,34771,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.forquilhinha.sc.gov.br/, https://forquilhinha.sc.gov.br/, https://www.prefeitura.forquilhinha.sc.gov.br/, https://prefeitura.forquilhinha.sc.gov.br/",2026-05-21
4205506,Fraiburgo,SC,Santa Catarina,34065,False,https://www.fraiburgo.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4205704,Garopaba,SC,Santa Catarina,34070,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.garopaba.sc.gov.br/, https://garopaba.sc.gov.br/, https://www.prefeitura.garopaba.sc.gov.br/, https://prefeitura.garopaba.sc.gov.br/",2026-05-21
4205803,Garuva,SC,Santa Catarina,19970,False,https://www.garuva.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4205902,Gaspar,SC,Santa Catarina,78344,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.gaspar.sc.gov.br/, https://gaspar.sc.gov.br/, https://www.prefeitura.gaspar.sc.gov.br/, https://prefeitura.gaspar.sc.gov.br/",2026-05-21
4206009,Governador Celso Ramos,SC,Santa Catarina,18280,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.governadorcelsoramos.sc.gov.br/, https://governadorcelsoramos.sc.gov.br/, https://www.prefeitura.governadorcelsoramos.sc.gov.br/, https://prefeitura.governadorcelsoramos.sc.gov.br/",2026-05-21
4206306,Guabiruba,SC,Santa Catarina,26645,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.guabiruba.sc.gov.br/, https://guabiruba.sc.gov.br/, https://www.prefeitura.guabiruba.sc.gov.br/, https://prefeitura.guabiruba.sc.gov.br/",2026-05-21
4206504,Guaramirim,SC,Santa Catarina,51009,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.guaramirim.sc.gov.br/, https://guaramirim.sc.gov.br/, https://www.prefeitura.guaramirim.sc.gov.br/, https://prefeitura.guaramirim.sc.gov.br/",2026-05-21
4206702,Herval d'Oeste,SC,Santa Catarina,22222,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.hervaldoeste.sc.gov.br/, https://hervaldoeste.sc.gov.br/, https://www.prefeitura.hervaldoeste.sc.gov.br/, https://prefeitura.hervaldoeste.sc.gov.br/",2026-05-21
4206900,Ibirama,SC,Santa Catarina,20900,False,https://www.ibirama.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4207106,Ilhota,SC,Santa Catarina,18627,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ilhota.sc.gov.br/, https://ilhota.sc.gov.br/, https://www.prefeitura.ilhota.sc.gov.br/, https://prefeitura.ilhota.sc.gov.br/",2026-05-21
4207304,Imbituba,SC,Santa Catarina,57256,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.imbituba.sc.gov.br/, https://imbituba.sc.gov.br/, https://www.prefeitura.imbituba.sc.gov.br/, https://prefeitura.imbituba.sc.gov.br/",2026-05-21
4207502,Indaial,SC,Santa Catarina,77888,False,https://www.indaial.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4208104,Itaiópolis,SC,Santa Catarina,22906,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itaiopolis.sc.gov.br/, https://itaiopolis.sc.gov.br/, https://www.prefeitura.itaiopolis.sc.gov.br/, https://prefeitura.itaiopolis.sc.gov.br/",2026-05-21
4208203,Itajaí,SC,Santa Catarina,294850,False,https://www.itajai.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4208302,Itapema,SC,Santa Catarina,86116,False,https://www.itapema.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4208401,Itapiranga,SC,Santa Catarina,17268,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itapiranga.sc.gov.br/, https://itapiranga.sc.gov.br/, https://www.prefeitura.itapiranga.sc.gov.br/, https://prefeitura.itapiranga.sc.gov.br/",2026-05-21
4208450,Itapoá,SC,Santa Catarina,36033,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itapoa.sc.gov.br/, https://itapoa.sc.gov.br/, https://www.prefeitura.itapoa.sc.gov.br/, https://prefeitura.itapoa.sc.gov.br/",2026-05-21
4208500,Ituporanga,SC,Santa Catarina,28461,False,https://www.ituporanga.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4207007,Içara,SC,Santa Catarina,63489,False,https://www.icara.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4208807,Jaguaruna,SC,Santa Catarina,21570,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.jaguaruna.sc.gov.br/, https://jaguaruna.sc.gov.br/, https://www.prefeitura.jaguaruna.sc.gov.br/, https://prefeitura.jaguaruna.sc.gov.br/",2026-05-21
4208906,Jaraguá do Sul,SC,Santa Catarina,199519,False,https://www.jaraguadosul.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4209003,Joaçaba,SC,Santa Catarina,31809,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.joacaba.sc.gov.br/, https://joacaba.sc.gov.br/, https://www.prefeitura.joacaba.sc.gov.br/, https://prefeitura.joacaba.sc.gov.br/",2026-05-21
4209102,Joinville,SC,Santa Catarina,664541,False,https://www.joinville.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4209300,Lages,SC,Santa Catarina,172458,False,https://www.lages.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4209409,Laguna,SC,Santa Catarina,44060,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.laguna.sc.gov.br/, https://laguna.sc.gov.br/, https://www.prefeitura.laguna.sc.gov.br/, https://prefeitura.laguna.sc.gov.br/",2026-05-21
4210100,Mafra,SC,Santa Catarina,57262,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.mafra.sc.gov.br/, https://mafra.sc.gov.br/, https://www.prefeitura.mafra.sc.gov.br/, https://prefeitura.mafra.sc.gov.br/",2026-05-21
4210506,Maravilha,SC,Santa Catarina,30743,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.maravilha.sc.gov.br/, https://maravilha.sc.gov.br/, https://www.prefeitura.maravilha.sc.gov.br/, https://prefeitura.maravilha.sc.gov.br/",2026-05-21
4210605,Massaranduba,SC,Santa Catarina,18122,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.massaranduba.sc.gov.br/, https://massaranduba.sc.gov.br/, https://www.prefeitura.massaranduba.sc.gov.br/, https://prefeitura.massaranduba.sc.gov.br/",2026-05-21
4211207,Morro da Fumaça,SC,Santa Catarina,19490,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.morrodafumaca.sc.gov.br/, https://morrodafumaca.sc.gov.br/, https://www.prefeitura.morrodafumaca.sc.gov.br/, https://prefeitura.morrodafumaca.sc.gov.br/",2026-05-21
4211306,Navegantes,SC,Santa Catarina,96046,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.navegantes.sc.gov.br/, https://navegantes.sc.gov.br/, https://www.prefeitura.navegantes.sc.gov.br/, https://prefeitura.navegantes.sc.gov.br/",2026-05-21
4211702,Orleans,SC,Santa Catarina,24686,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.orleans.sc.gov.br/, https://orleans.sc.gov.br/, https://www.prefeitura.orleans.sc.gov.br/, https://prefeitura.orleans.sc.gov.br/",2026-05-21
4211751,Otacílio Costa,SC,Santa Catarina,17873,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.otaciliocosta.sc.gov.br/, https://otaciliocosta.sc.gov.br/, https://www.prefeitura.otaciliocosta.sc.gov.br/, https://prefeitura.otaciliocosta.sc.gov.br/",2026-05-21
4211900,Palhoça,SC,Santa Catarina,253469,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.palhoca.sc.gov.br/, https://palhoca.sc.gov.br/, https://www.prefeitura.palhoca.sc.gov.br/, https://prefeitura.palhoca.sc.gov.br/",2026-05-21
4212106,Palmitos,SC,Santa Catarina,15781,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.palmitos.sc.gov.br/, https://palmitos.sc.gov.br/, https://www.prefeitura.palmitos.sc.gov.br/, https://prefeitura.palmitos.sc.gov.br/",2026-05-21
4212205,Papanduva,SC,Santa Catarina,19769,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.papanduva.sc.gov.br/, https://papanduva.sc.gov.br/, https://www.prefeitura.papanduva.sc.gov.br/, https://prefeitura.papanduva.sc.gov.br/",2026-05-21
4212502,Penha,SC,Santa Catarina,36995,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.penha.sc.gov.br/, https://penha.sc.gov.br/, https://www.prefeitura.penha.sc.gov.br/, https://prefeitura.penha.sc.gov.br/",2026-05-21
4212908,Pinhalzinho,SC,Santa Catarina,23897,False,https://www.pinhalzinho.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4213203,Pomerode,SC,Santa Catarina,37003,False,https://www.pomerode.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4213500,Porto Belo,SC,Santa Catarina,31557,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.portobelo.sc.gov.br/, https://portobelo.sc.gov.br/, https://www.prefeitura.portobelo.sc.gov.br/, https://prefeitura.portobelo.sc.gov.br/",2026-05-21
4213609,Porto União,SC,Santa Catarina,33694,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.portouniao.sc.gov.br/, https://portouniao.sc.gov.br/, https://www.prefeitura.portouniao.sc.gov.br/, https://prefeitura.portouniao.sc.gov.br/",2026-05-21
4213708,Pouso Redondo,SC,Santa Catarina,18051,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.pousoredondo.sc.gov.br/, https://pousoredondo.sc.gov.br/, https://www.prefeitura.pousoredondo.sc.gov.br/, https://prefeitura.pousoredondo.sc.gov.br/",2026-05-21
4214003,Presidente Getúlio,SC,Santa Catarina,21764,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.presidentegetulio.sc.gov.br/, https://presidentegetulio.sc.gov.br/, https://www.prefeitura.presidentegetulio.sc.gov.br/, https://prefeitura.presidentegetulio.sc.gov.br/",2026-05-21
4215000,Rio Negrinho,SC,Santa Catarina,40132,False,https://www.rionegrinho.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4214805,Rio do Sul,SC,Santa Catarina,77451,False,https://www.riodosul.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4215505,Santa Cecília,SC,Santa Catarina,15749,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.santacecilia.sc.gov.br/, https://santacecilia.sc.gov.br/, https://www.prefeitura.santacecilia.sc.gov.br/, https://prefeitura.santacecilia.sc.gov.br/",2026-05-21
4215703,Santo Amaro da Imperatriz,SC,Santa Catarina,30099,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.santoamarodaimperatriz.sc.gov.br/, https://santoamarodaimperatriz.sc.gov.br/, https://www.prefeitura.santoamarodaimperatriz.sc.gov.br/, https://prefeitura.santoamarodaimperatriz.sc.gov.br/",2026-05-21
4217402,Schroeder,SC,Santa Catarina,21710,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.schroeder.sc.gov.br/, https://schroeder.sc.gov.br/, https://www.prefeitura.schroeder.sc.gov.br/, https://prefeitura.schroeder.sc.gov.br/",2026-05-21
4217501,Seara,SC,Santa Catarina,19399,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.seara.sc.gov.br/, https://seara.sc.gov.br/, https://www.prefeitura.seara.sc.gov.br/, https://prefeitura.seara.sc.gov.br/",2026-05-21
4217709,Sombrio,SC,Santa Catarina,31722,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.sombrio.sc.gov.br/, https://sombrio.sc.gov.br/, https://www.prefeitura.sombrio.sc.gov.br/, https://prefeitura.sombrio.sc.gov.br/",2026-05-21
4215802,São Bento do Sul,SC,Santa Catarina,87661,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.saobentodosul.sc.gov.br/, https://saobentodosul.sc.gov.br/, https://www.prefeitura.saobentodosul.sc.gov.br/, https://prefeitura.saobentodosul.sc.gov.br/",2026-05-21
4216206,São Francisco do Sul,SC,Santa Catarina,56726,False,https://www.saofranciscodosul.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4216503,São Joaquim,SC,Santa Catarina,26982,False,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.saojoaquim.sc.gov.br/, https://saojoaquim.sc.gov.br/, https://www.prefeitura.saojoaquim.sc.gov.br/, https://prefeitura.saojoaquim.sc.gov.br/",2026-05-21
4216602,São José,SC,Santa Catarina,295658,False,https://www.saojose.sc.gov.br/,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
