codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento
2803609,Laranjeiras,SE,Sergipe,24047,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2804003,Maruim,SE,Sergipe,15956,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2804409,Neópolis,SE,Sergipe,16473,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2804508,Nossa Senhora da Glória,SE,Sergipe,43686,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2804607,Nossa Senhora das Dores,SE,Sergipe,25569,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2804805,Nossa Senhora do Socorro,SE,Sergipe,204081,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2805604,Porto da Folha,SE,Sergipe,27348,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2805406,Poço Redondo,SE,Sergipe,29238,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2805505,Poço Verde,SE,Sergipe,22217,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2805703,Propriá,SE,Sergipe,27213,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2805802,Riachão do Dantas,SE,Sergipe,18541,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2806008,Ribeirópolis,SE,Sergipe,17365,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2806206,Salgado,SE,Sergipe,20825,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2807105,Simão Dias,SE,Sergipe,44503,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2806701,São Cristóvão,SE,Sergipe,101213,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2807402,Tobias Barreto,SE,Sergipe,52783,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2807600,Umbaúba,SE,Sergipe,24618,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3500105,Adamantina,SP,São Paulo,35673,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3500303,Aguaí,SP,São Paulo,32886,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3500709,Agudos,SP,São Paulo,38988,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3501608,Americana,SP,São Paulo,247571,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3501905,Amparo,SP,São Paulo,69792,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3501707,Américo Brasiliense,SP,São Paulo,33708,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3502101,Andradina,SP,São Paulo,61625,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3502507,Aparecida,SP,São Paulo,33141,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3503208,Araraquara,SP,São Paulo,253474,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3503307,Araras,SP,São Paulo,135744,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3502804,Araçatuba,SP,São Paulo,208415,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3502903,Araçoiaba da Serra,SP,São Paulo,33832,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3503802,Artur Nogueira,SP,São Paulo,53467,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3503901,Arujá,SP,São Paulo,90273,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3504008,Assis,SP,São Paulo,104858,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3504107,Atibaia,SP,São Paulo,167161,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3504503,Avaré,SP,São Paulo,96450,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3505203,Bariri,SP,São Paulo,32406,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3505302,Barra Bonita,SP,São Paulo,35129,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3505500,Barretos,SP,São Paulo,126957,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3505609,Barrinha,SP,São Paulo,33304,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3505708,Barueri,SP,São Paulo,333737,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3505906,Batatais,SP,São Paulo,59939,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3506003,Bauru,SP,São Paulo,392947,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3506102,Bebedouro,SP,São Paulo,78257,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3506359,Bertioga,SP,São Paulo,67436,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3506508,Birigui,SP,São Paulo,123340,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3506607,Biritiba Mirim,SP,São Paulo,30564,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3507001,Boituva,SP,São Paulo,63850,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3507506,Botucatu,SP,São Paulo,151053,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3507605,Bragança Paulista,SP,São Paulo,185688,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3508405,Cabreúva,SP,São Paulo,48654,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3508603,Cachoeira Paulista,SP,São Paulo,32534,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3509007,Caieiras,SP,São Paulo,98549,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3509205,Cajamar,SP,São Paulo,98365,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3509502,Campinas,SP,São Paulo,1187974,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3509601,Campo Limpo Paulista,SP,São Paulo,79781,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3509700,Campos do Jordão,SP,São Paulo,47956,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3510401,Capivari,SP,São Paulo,51369,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3510203,Capão Bonito,SP,São Paulo,47409,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3510500,Caraguatatuba,SP,São Paulo,142248,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3510609,Carapicuíba,SP,São Paulo,398236,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3511102,Catanduva,SP,São Paulo,119275,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3508504,Caçapava,SP,São Paulo,100071,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3511508,Cerquilho,SP,São Paulo,46391,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3512803,Cosmópolis,SP,São Paulo,61167,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3513009,Cotia,SP,São Paulo,289493,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3513108,Cravinhos,SP,São Paulo,34307,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3513405,Cruzeiro,SP,São Paulo,76444,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3513504,Cubatão,SP,São Paulo,114870,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3510005,Cândido Mota,SP,São Paulo,30157,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3513702,Descalvado,SP,São Paulo,32663,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3513801,Diadema,SP,São Paulo,403579,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3514403,Dracena,SP,São Paulo,46735,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3515004,Embu das Artes,SP,São Paulo,259788,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3515103,Embu-Guaçu,SP,São Paulo,68913,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3515186,Espírito Santo do Pinhal,SP,São Paulo,40610,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3515509,Fernandópolis,SP,São Paulo,73508,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3515707,Ferraz de Vasconcelos,SP,São Paulo,186479,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3516200,Franca,SP,São Paulo,365494,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3516309,Francisco Morato,SP,São Paulo,171476,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3516408,Franco da Rocha,SP,São Paulo,150241,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3516705,Garça,SP,São Paulo,43081,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3518206,Guararapes,SP,São Paulo,31888,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3518305,Guararema,SP,São Paulo,32620,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3518404,Guaratinguetá,SP,São Paulo,121916,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3518602,Guariba,SP,São Paulo,38678,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3518701,Guarujá,SP,São Paulo,294871,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3518800,Guarulhos,SP,São Paulo,1349100,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3517406,Guaíra,SP,São Paulo,40489,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3519071,Hortolândia,SP,São Paulo,248842,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3519303,Ibaté,SP,São Paulo,33160,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3519600,Ibitinga,SP,São Paulo,62143,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3519709,Ibiúna,SP,São Paulo,77801,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3520400,Ilhabela,SP,São Paulo,36559,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3520509,Indaiatuba,SP,São Paulo,269657,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3521002,Iperó,SP,São Paulo,38277,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522109,Itanhaém,SP,São Paulo,118495,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522208,Itapecerica da Serra,SP,São Paulo,163003,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522307,Itapetininga,SP,São Paulo,164256,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522406,Itapeva,SP,São Paulo,92393,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522505,Itapevi,SP,São Paulo,242995,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522604,Itapira,SP,São Paulo,74038,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3523107,Itaquaquecetuba,SP,São Paulo,382983,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3523206,Itararé,SP,São Paulo,45213,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3523404,Itatiba,SP,São Paulo,127112,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3523909,Itu,SP,São Paulo,175047,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3524006,Itupeva,SP,São Paulo,74994,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3524105,Ituverava,SP,São Paulo,38413,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3522703,Itápolis,SP,São Paulo,40445,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3524303,Jaboticabal,SP,São Paulo,73473,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3524402,Jacareí,SP,São Paulo,250952,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3524709,Jaguariúna,SP,São Paulo,62309,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3524808,Jales,SP,São Paulo,50078,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3525003,Jandira,SP,São Paulo,121550,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3525102,Jardinópolis,SP,São Paulo,47125,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3525201,Jarinu,SP,São Paulo,40007,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3525300,Jaú,SP,São Paulo,137409,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3525706,José Bonifácio,SP,São Paulo,37992,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3525904,Jundiaí,SP,São Paulo,463039,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3526704,Leme,SP,São Paulo,101537,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3526803,Lençóis Paulista,SP,São Paulo,68568,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3526902,Limeira,SP,São Paulo,301292,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3527108,Lins,SP,São Paulo,76844,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3527207,Lorena,SP,São Paulo,87468,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3527306,Louveira,SP,São Paulo,54865,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3528403,Mairinque,SP,São Paulo,51888,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3528502,Mairiporã,SP,São Paulo,97835,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3529005,Marília,SP,São Paulo,247348,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3529302,Matão,SP,São Paulo,81075,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3529401,Mauá,SP,São Paulo,429014,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3530300,Mirassol,SP,São Paulo,65811,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3530508,Mococa,SP,São Paulo,69372,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3530706,Mogi Guaçu,SP,São Paulo,160318,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3530805,Mogi Mirim,SP,São Paulo,95742,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3530607,Mogi das Cruzes,SP,São Paulo,470302,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3531100,Mongaguá,SP,São Paulo,64845,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3531308,Monte Alto,SP,São Paulo,48758,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3531803,Monte Mor,SP,São Paulo,67832,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3533403,Nova Odessa,SP,São Paulo,64596,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3533502,Novo Horizonte,SP,São Paulo,39494,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3533908,Olímpia,SP,São Paulo,56874,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3534302,Orlândia,SP,São Paulo,39144,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3534401,Osasco,SP,São Paulo,759524,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3534609,Osvaldo Cruz,SP,São Paulo,32112,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3534708,Ourinhos,SP,São Paulo,106911,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3535507,Paraguaçu Paulista,SP,São Paulo,42049,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3536505,Paulínia,SP,São Paulo,116674,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3536703,Pederneiras,SP,São Paulo,46337,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3537107,Pedreira,SP,São Paulo,44385,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3537305,Penápolis,SP,São Paulo,63426,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3537602,Peruíbe,SP,São Paulo,70629,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3537800,Piedade,SP,São Paulo,54266,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3538006,Pindamonhangaba,SP,São Paulo,172681,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3538709,Piracicaba,SP,São Paulo,440835,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3538808,Piraju,SP,São Paulo,30294,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3539301,Pirassununga,SP,São Paulo,75594,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3539509,Pitangueiras,SP,São Paulo,34361,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3540200,Pontal,SP,São Paulo,38286,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3540606,Porto Feliz,SP,São Paulo,58605,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3540705,Porto Ferreira,SP,São Paulo,53966,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3539806,Poá,SP,São Paulo,106355,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3541000,Praia Grande,SP,São Paulo,368539,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3541307,Presidente Epitácio,SP,São Paulo,40322,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3541406,Presidente Prudente,SP,São Paulo,234706,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3541505,Presidente Venceslau,SP,São Paulo,35810,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3541604,Promissão,SP,São Paulo,35973,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3542602,Registro,SP,São Paulo,61927,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3543303,Ribeirão Pires,SP,São Paulo,118954,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3543402,Ribeirão Preto,SP,São Paulo,731639,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3543907,Rio Claro,SP,São Paulo,210323,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3544103,Rio Grande da Serra,SP,São Paulo,45324,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3544004,Rio das Pedras,SP,São Paulo,32329,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3545209,Salto,SP,São Paulo,141111,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3545308,Salto de Pirapora,SP,São Paulo,45262,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3545803,Santa Bárbara d'Oeste,SP,São Paulo,189456,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3546405,Santa Cruz do Rio Pardo,SP,São Paulo,47759,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3546603,Santa Fé do Sul,SP,São Paulo,36288,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3546801,Santa Isabel,SP,São Paulo,54691,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3547304,Santana de Parnaíba,SP,São Paulo,163787,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3547809,Santo André,SP,São Paulo,782048,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3548500,Santos,SP,São Paulo,429547,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3551603,Serra Negra,SP,São Paulo,31047,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3551504,Serrana,SP,São Paulo,45580,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3551702,Sertãozinho,SP,São Paulo,132176,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3552106,Socorro,SP,São Paulo,41527,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3552205,Sorocaba,SP,São Paulo,762172,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3552403,Sumaré,SP,São Paulo,291116,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3552502,Suzano,SP,São Paulo,320261,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3548708,São Bernardo do Campo,SP,São Paulo,841154,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3548807,São Caetano do Sul,SP,São Paulo,172693,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3548906,São Carlos,SP,São Paulo,266427,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3549409,São Joaquim da Barra,SP,São Paulo,49885,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3549706,São José do Rio Pardo,SP,São Paulo,53427,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3549805,São José do Rio Preto,SP,São Paulo,504166,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3549904,São José dos Campos,SP,São Paulo,727078,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3549102,São João da Boa Vista,SP,São Paulo,96080,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3550100,São Manuel,SP,São Paulo,38131,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3550209,São Miguel Arcanjo,SP,São Paulo,32924,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3550308,São Paulo,SP,São Paulo,11904961,true,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3550407,São Pedro,SP,São Paulo,39855,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3550605,São Roque,SP,São Paulo,81366,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3550704,São Sebastião,SP,São Paulo,84280,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3551009,São Vicente,SP,São Paulo,338326,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3552809,Taboão da Serra,SP,São Paulo,285307,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3553708,Taquaritinga,SP,São Paulo,53264,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3554003,Tatuí,SP,São Paulo,129130,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3554102,Taubaté,SP,São Paulo,322397,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3554508,Tietê,SP,São Paulo,38723,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3554805,Tremembé,SP,São Paulo,53426,false,,SP acima de 30.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
